,network,id,createdAt,voter,outcome,reputation,dao,proposal
665,mainnet,0x1b1da180d2ebd0cd7ebb1ec0bb4a23696202a0696cea5c83b4acfd585855e9c7,1573495118,0x379383e2d3ab8ce362cffbdd6f13d81213475786,Pass,214682880972677259938,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x29832a711c47ad40d808b92194fe9ffdf56001e6877eb6a62db3e05be131218e
666,mainnet,0x1b223664733d42df25aace13ba1dba5c60d02741f9b25d1cf674eb2414ecde8d,1593029009,0xb0e83c2d71a991017e0116d58c5765abc57384af,Pass,17466183440825327276060,0x519b70055af55a007110b4ff99b0ea33071c720a,0x79e9f882f021b007d15420d9bd5579d760bbca586ab2e37d10b7e62820f6b345
667,mainnet,0x1b34e8387c103a8d55da1f22414fa0c6fd65c2f468805fdb46683e29e39c2b78,1573497754,0xef1e1d248adf7c4689b927d7b6f57965dd29d2b6,Pass,97000000000000000000,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0x0abd8dcd41c5d43cd778763aefe76907b695df77136e400d61dce61aa0db4418
668,mainnet,0x1b3636dae9856c72ae0194363eafdc643489ae5f46605bbb00735c2635dc5306,1625355419,0xabd238fa6b6042438fbd22e7d398199080b4224c,Pass,42139319464889691612462,0x519b70055af55a007110b4ff99b0ea33071c720a,0x42afbff76bb7f98a3fa5da93de7e8b90c869c2f8c02022677a7e3ad07976802e
669,mainnet,0x1b3b0b75ab39c4666fd9a31447522bfb092f0c72db985e82e4a3bb125af04767,1610547633,0x441428454b614d2bb2782165ef1cee53da79dd93,Pass,8304939976786475204445,0x519b70055af55a007110b4ff99b0ea33071c720a,0x28bf2f95865a2abb27114afaf6bec7d93ed97263e1d4b21740f4a17919e3ac6b
670,mainnet,0x1b3f7b91b5f3eecc858d7e9688f862610a2d282abdc3a493e1c431f532c72e03,1576196860,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,Fail,356164139532000000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x80f70c65c33a864706c0d2f701a5ade31fa44b386922948398240c7552653d4e
671,mainnet,0x1b418079bcbc7190bb28e45f8a88cca6c18bfa09b743b7c4bb17d77bd10633c9,1571393384,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Fail,670475573493958141075,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x13a8e0d4737f4f2cdbad5a3e5b5d12c27b5c6aeb83b31e9f2b4e97686dc3ad69
672,mainnet,0x1b41ef2132d6552f24ad57afec7a14bb51feb5911e7ab06fa03b58aa12bb773e,1671468875,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Pass,82928409627950192354096,0x519b70055af55a007110b4ff99b0ea33071c720a,0xedd8dff553c71d923cb0d06a4ac840081e08cbb7c2783e575851d0ca4c85db52
673,mainnet,0x1b4669cb1d2741fabf78dae1a7a6ef05affb608cecb837961929d297b44108f0,1605155908,0xabd238fa6b6042438fbd22e7d398199080b4224c,Pass,17461291109260095429647,0x519b70055af55a007110b4ff99b0ea33071c720a,0x76cfc70556bbfc76506acc22e2933e14eb2615d5f4175d2c3512ceafa33ecc33
674,mainnet,0x1b5540ed1e17ea367448594f6b5905a5b45950b9aa217c8b925f0c456773b388,1561355550,0x3e9976d5ba86a78d6e5c25bc2f309049676c0798,Pass,150000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x0dc4444a90059f6472230e0cc173ef4638b8b4921b0940a6818adcb9e5b96a9b
675,mainnet,0x1b65abe2c88604d0c607746e6644cfb57aaf181e2724b3569c646c6c78f82d1b,1568067476,0x5f3f639988efe64fea12fa992208184fcd1a081a,Fail,300000000000000000000,0x0b93ba560283350d4216f29dc57e15df38d0eace,0x29d7388cb3889739e5b3c475835f70e7b3ec96f5b13a472f94330982e1f6186d
676,mainnet,0x1b6b0e2a839d0cbb110cc7aca9bdf78675e25e5fdd75bd425000c450fe93280a,1565758943,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Pass,998826344714433156440,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x4520da111d28520d5763b509fe96ac37d8af1b3211c67cc39a6a12a4e6b60902
677,mainnet,0x1b6fa1999dea663b639aacebcafbb6522f87e48870ebf3ee332595fe90c79f36,1604621537,0x441428454b614d2bb2782165ef1cee53da79dd93,Pass,8204440168396800000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x8a6d77138234f46d30f92caa1c936dce5ab2af4331d213eda67186d1e3de2713
678,mainnet,0x1b77cfe323e2a64e59962cbf0fcab7837ec32238a9a6ef316b70f7d377d5124a,1564184880,0x58fdd0fa08ccde333e1f17d232dd418258fc5150,Pass,721866979566243970785,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb53bf37ddc953a6b764c7b6fd6b058765b9494a17dffc92068229c746eb1cf72
679,mainnet,0x1b7c425088e04d45fcee3b329e0cfd589e03e0dc915e658047f21fc8c6daaa43,1567115010,0x2e6f7d600ce410564707c6b4cd09a93682a47f23,Pass,144000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9eb182876d5917a20c0f4fdfc37c67d7bd7b65d3a2f529edbbd434ba3810b708
680,mainnet,0x1b809f20d31f2f7ba743f3c711abfcfc55c1d1dedfed72af581486b2b68502dd,1609768703,0xed6fa573b2ddb34f6a9a6941b53f7833bf283b02,Pass,34677704358011451998208,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf1c4e5c23e041da4776dc148d9c2e00499ccf62ed5862f1d8db13c267511f6c6
681,mainnet,0x1b9c0869de4c332e8931701758e893866a4823aa8041425a4dbb4639c20e7ac6,1572304216,0x735a18186eaf90051f09cd9f67a0e95dc9508f3d,Pass,250000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x47d16bab9af5551f9ac10b13e32726ceefe6c01152a9b9da01626172d9afda2e
682,mainnet,0x1b9ceb2bd747a85409835760cbfb4d938b5bf1be963f5f259fc0954a94f7ab15,1583312014,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,Pass,546084000000000000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x9ba742825e040765f246b98da5885430723b0cc8305737d0fdf0ae46feb7b6e9
683,mainnet,0x1ba240ce797c35277f86f67c1724893955eaa62289b1f833ebf6d779ef723c6f,1581067836,0xced2d002d5c2e5a3ef2c3aae00c671a1d2b225a6,Pass,285000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x249b2423da761fa088c977088cf244fcd4e567e20a1b9e0b4f8b1b7f052fd5c7
684,mainnet,0x1bb63ff910203d26193331acc5c8b9b81248f92295711b9f99ce549085dc0151,1592360696,0x385352b1a151c5cd36c8ef61b4504db8a8dcfdcc,Fail,1010642539301844178815,0x519b70055af55a007110b4ff99b0ea33071c720a,0xe36a3e6aab7243f3aa9618118ba39aec71984163b48cda4d874f5a48e7ab677c
685,mainnet,0x1bcaf29c766c9773c7992d48168b50881d227eb609f370813d198ca6bd11496b,1591159928,0xf5913759b449fae8900d61f7116d451d200c60f7,Pass,100000000000000000000,0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,0xa6d2a7082c90c64beab144e47a1dc8323f1ebfcd7d38b771dfe02a31d0f8f88f
686,mainnet,0x1bda2a094ff7955af41e019e73bc5687780bc89375834d0e16b549b69106ebb8,1576505625,0x72e1638bd8cd371bfb04cf665b749a0e4ae38324,Pass,5322240000000000000000,0x70c36947837b43665ed5ea85c112aa0f72cf9fb3,0x1590219823ea45baa14fc50402c1bb65fca1260644f2324089d41193670841d5
687,mainnet,0x1bdbbf9de4429b016dc41db844c4fea8a1498b39cedd38dd38e34af44c732bcc,1579289956,0xb6e6aad05bc7c2cb8b6f2ceec84a4240de2c2980,Pass,500000000000000000000,0x39757e7cdb7022c3829195d57b29428d79593c9d,0xa0492e8972c0f37a655cf7d25bd885aee9bf8d096d16c89e4b77e2ff3b4dd123
688,mainnet,0x1bdc86c0e5b62b8415687eeae3d78019784631dffea878f5d366acc09fcf9624,1627591488,0xbd7acdba6383f3187c0d7dbd046af0834f06e92e,Pass,172348733437926375563,0x519b70055af55a007110b4ff99b0ea33071c720a,0xfc9dc27b8b624389740f368af7b4219e3ac4c2ce5d8734799cc7102d7a637184
689,mainnet,0x1bebc982f707b1c2c74a37f191e5dc2ffd478745b87de006794661f5b148fabb,1589828782,0xeaa9f91064e7b9ae4f3b8e4961eab9556f24c8ad,Pass,21837229564159675945354,0x519b70055af55a007110b4ff99b0ea33071c720a,0x35451961fd2145300e707685632012b375ec7bc8a87864d6581ee7d49a2b6df0
690,mainnet,0x1c230ac78f4d0b242cb6f2ee6d1f073dba8a92b5f672ace9d23391a700f3218a,1616031093,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,29315000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x3fa4516a7b8fbdc51946c93d892a9dd05c1368dc6bf56bc86dfa648d70a28ade
691,mainnet,0x1c384c132646a18e363aed9b1d3bbfcc7e946269f7f856e0813f3e8e35e34e31,1605271334,0x58fdd0fa08ccde333e1f17d232dd418258fc5150,Pass,686062377379758269835,0x519b70055af55a007110b4ff99b0ea33071c720a,0x22a3d5fa63c18198aed247d7cc7f480402ee538ec6ec51b007e763119c541ba9
692,mainnet,0x1c47141f44d3ce0f7be1d1721517f250b56f1fce3495c08a401815b0f98d5836,1571785998,0x144c4e5027b69f7798b2b162d924bcae5c149f15,Pass,837534413936358281947,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x0025c38d987acba1f1d446d3690384327ebe06d15f1fa4171a4dc3467f8bd416
693,mainnet,0x1c51562d4531c00f3bf85f94f391c721dd75c4778d184f543a7bde6b6a234d12,1577383632,0x45ce1d08d39869cf5da27e4562dbae37ad9a08a1,Pass,3946038400000000000001,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x6f5471b5c4f42d505d15bd21224af3016de71e11877c6f3877109d67ef330f36
694,mainnet,0x1c5325cabd06ff59a523d9a643361a3342f570e8b1fab0a95a8613ccae45cd03,1564655730,0xd67dfceab6587e655322b804547b9b450b2f78ac,Fail,296320000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x47b269722f896871c29afbad79926b4cc68a4f41321fb83677c0bd3c7aa34c00
695,mainnet,0x1c5af3965ebcd92910e571036b19a20bcd04843988b5d856633d59dc1fe674a2,1564130794,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,342958080000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x59e30718f96aa2b43fa4b1118a2fdcac00f3cc93afe279d985c5e7ecaa30cb58
696,mainnet,0x1c6debf21b690bdde209437589e934ceaccca212d435a38e8a48eb639061375e,1582844134,0xb64850fe701fb64667b6cc762aa2c12f2e02193c,Pass,916239883599111224194,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x02559a67dd8ec36310819f56ba63a5d14f9676dab63231033dbb9b86dfa46048
697,mainnet,0x1c6ff4933289ab6b306ae2dae854444438085e1ea8d295ae7c6153c3e611f5d3,1567010442,0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62,Pass,100000000000000000000,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,0x9a8e1e033ebf04909a9748ae637d9e0db910d1bfd2bb2df03a6e9e7a2f1b2fc5
698,mainnet,0x1c7a37bc7a467eef3ccf0838a4497992cd7a144608a270d8e1eda936c490e1b0,1585947074,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,Pass,86297000000000000000000,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0x378f0a14302c419f4640c92fd4cf9624b100136138de6ef80e7c5733a2aafa29
699,mainnet,0x1c7d7cd0f3464c05906835c149723e8426d3ca291a486d8aa73a7f3f080abd41,1575839432,0x0ebbda43014a6e6c32657a8db79376738d549b2f,Fail,150000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x87bae5f5abc61cbea62813f71e1a8dc2afabab1fdbd1bbf12593b24e760c5d3c
700,mainnet,0x1cb6a2b34e7a10b848f26d1450836d5cf68636945fc9545bc4e4bd194ead3427,1555801339,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,Pass,240576086016000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf37c69b6340e07c14ec9a9cac73a04682d5987d183f862607405fde7c6d726df
701,mainnet,0x1cb8e8dedae6d3805b75772ee90a082b507f3ca5a49fa1d0ff3f84b11c402ab1,1555587998,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,Pass,261041760000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x96453f64876a26d876487ecb4a79069ebed18ec0f828d70123cee1dddc4e1e4c
702,mainnet,0x1ccab77117169cc96697b74cb8b2ecb96a281034e872827dcf5fe1b0c0c05852,1582567073,0x144c4e5027b69f7798b2b162d924bcae5c149f15,Pass,971561035531602454748,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x02559a67dd8ec36310819f56ba63a5d14f9676dab63231033dbb9b86dfa46048
703,mainnet,0x1cd01a78ce1aadb65c6d14f45901128bde2a1055ba0a13d7b598ff8c1e440cdb,1605052149,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,19053000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x6ad990bc3af610e9377b6ec7bc08d2b272ac554db06a54bc3b395372312bc292
704,mainnet,0x1cd9f01b54d15bc37f8cd1daaf84fc7c73c73a483dbaaea6f4327ef20edfb0df,1609456071,0x639749b7b08aee65039c21d8a411103c6cebebf0,Pass,103751000000000000000000,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0x366324857e692e722b6d6490aa9fe668694725196919beb23c29e98b0035f0d5
705,mainnet,0x1cdb0dfbcb8d5db70936f08dce3873a9396c1b004f226cb646f4c2b4e0f7c1d5,1590266993,0xcfcefd7d303230361faa3e8dacaccb206e137550,Pass,9997929600000000209548,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf91d5a41be82d535a142183085a668f2ee7b9c53cafff289d8fd42ef72729218
706,mainnet,0x1ce835a3723634c58e340bf708fb981a80fc3b88e3fa975e549f5606de1b8e9a,1622713145,0x441428454b614d2bb2782165ef1cee53da79dd93,Pass,14239721932529555834588,0x519b70055af55a007110b4ff99b0ea33071c720a,0x436a3801a823b1d7d90a7ede163f61c99fec9af18d79f35275178ae5a5b9b3c3
707,mainnet,0x1d093d15779f8465b0ec8a6b4968ff142910cc7670c337dc7902441e081bbbb9,1573554813,0x3efd3391a0601eaa093647f911c653d77c11e3fd,Pass,168223459623777932918,0x519b70055af55a007110b4ff99b0ea33071c720a,0x87d794015571c4187de54b62210b7723526dc61a81457f54d900307770bd07ec
708,mainnet,0x1d15309cd2129c490f12454053897c37943f5ecdf26d45559db873ce5df55b49,1561070008,0xd9b99266c42d427bb3a64f30a0242bbeb41f6830,Pass,476000000000000000000,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,0x2bfc59721c78acc0037c0df821e8dfffb169fb59f19a1d2197d86ae48b4fadd9
709,mainnet,0x1d342e0788ebd1ee51c50c0873b043d9a9e6a7bda2e99fb0c5bda6e012f5d17c,1657806658,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,61713588739069400842882,0x519b70055af55a007110b4ff99b0ea33071c720a,0x26b61d4b29399f5887b7872ffefc00463d51fbbfc9b4603d60ce1ddfa8f87236
710,mainnet,0x1d439fb0ae56c98c4ed6058728264482f1082099a7cf70f96b38739b3e1e6769,1575668516,0xd67dfceab6587e655322b804547b9b450b2f78ac,Fail,301999424092749901443,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x87bae5f5abc61cbea62813f71e1a8dc2afabab1fdbd1bbf12593b24e760c5d3c
711,mainnet,0x1d4686e013bfe6773a429e31e4b7ae82e3c9f4a8595a87fce038649aa6a9ecb9,1574074078,0x50589344709e59885ac585a525c46a8979041177,Pass,28809000000000000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x4daa43f48f98e1ae904cf328ff1fd4e02a23440b3e885c5b1f6455082be4d8ca
712,mainnet,0x1d46a8cbdc6faf6f00f0a5c75612c512e56d4cccf97ccbf07301482c1151868d,1588067949,0x76b5064b21a6ed77eac72ed58eb50bdea86ac836,Pass,86704128000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xfc4eabed72a7130f07f620ada38ce64d41a0737add272495ccad1bbf54a6f512
713,mainnet,0x1d4a04bdaf19e8091f0444eb4426a1c706a14a79acf05ddb9cb5173f5145389e,1561201658,0x719bd9f4fcb2c7fe0ef994b2a9e1d84fd35b3619,Fail,476000000000000000000,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,0x2bfc59721c78acc0037c0df821e8dfffb169fb59f19a1d2197d86ae48b4fadd9
714,mainnet,0x1d4c44f290c56f48447d5e91516f78337b0f9b6a0ebe10db5112ac491f5368d8,1571527216,0x4efbcfacba805254e59462af3b0f0c83ddd6af3a,Pass,1143345537478992633933,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9f8b9d4d236ea5887cfba4b525051e0f7e4ce19e0d6c1cf44c105d7377fa76a8
715,mainnet,0x1d5b2698b1a23609c4ae64c7b0cfc6bb2e2501d966db059c21ec96c6e571fcd5,1587583418,0xfcd81c0d8fcdba864cc558c17af8ef83d05bdf45,Pass,6242720002171664021948,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9aab0f1d8021c6f2c4952f7b48749da7ae5bb0f8a624a821bc465ddb8c2248e0
716,mainnet,0x1d760c5562b670c4e68124774350c9a41531eaf73b36ff32696117d4ddb2c7b7,1565626052,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Pass,1000000000000000000000,0x61151f7ef32c920794ed89b2545f1672266d6420,0x149a3f898290dc73b1255bb9aa5918a4ec923d9924ff181cd6d578550a587e7e
717,mainnet,0x1d83cba5af6b18371633d1fb5fb3f7a11cf5c6a0827dbb36d1841899e30ce8c7,1560612257,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Fail,363800000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x3566e55c24ec4b05307633648ee58902e4f7520dc46872c3b0992c371ac6dfd7
718,mainnet,0x1d9cffbff16cb54273ba16eea95489ef40ad54982afd6002b8207ea08da922d9,1575914335,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,Pass,214805155580916998628,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x87bae5f5abc61cbea62813f71e1a8dc2afabab1fdbd1bbf12593b24e760c5d3c
719,mainnet,0x1d9fbec7cfe572e5bd1aaa7c892111261315317dd48ae720147fa657e112adbe,1555899594,0x4171160db0e7e2c75a4973b7523b437c010dd9d4,Pass,578016000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9421968a79dfc6b9437c04810293ff7f732fed2190ba59652b0dd6ffeda45e39
720,mainnet,0x1dabd9d46f6f781bf969679a3fba19e0ad42e4ce08c830eca56922d5895061c9,1579795472,0xb1b7586656116d546033e3baff69bfcd6592225e,Fail,524240517408274346773,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd0987c9ead20e50796be43dd4895c5449d9e3f7df96965168b0553af47f4a671
721,mainnet,0x1dc922e36336e2717608467f17dedd459abb6344fc4dcf05ca9db7140309637c,1585460826,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,Pass,883200000000000000000,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,0x9d80fa9a28e641da150aadf1a362134c67fa30668aa397d25eeba363628acc03
722,mainnet,0x1dd4c7e3f57a514e42a9b16f1a644895f4b292a30bd0fd946edf609e3b12a255,1588170437,0x526cb50eb8f78f6c2a7537716ea7ce537aa0a329,Pass,242500000000000000000,0x0b93ba560283350d4216f29dc57e15df38d0eace,0x7d88ecd68906b55b12377f0fad6d53c628dab7abbc31df0b0100edf522153a30
723,mainnet,0x1de161a483fe926dcd24b6f4133fcca9c92440d2842a749a511780947d1550c6,1603412850,0x730fd267ef60b27615324b94bf0bc7ed15d52718,Pass,128317590154816681973760,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9f0ea1924e7c4e6c99b44fd22fa859a167b705c97f8898b9b7a007df6d42341b
724,mainnet,0x1e0569507c6e36fff4bad0259376c13662846039d4dc43ebd05106a1e8ffe5a3,1585944710,0x5db06acd673531218b10430ba6de9b69913ad545,Pass,18130000000000000000000,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0x4485aa199ec3812d74a482e4caedb642ccb5e8569ac9e7b334e9315613ce5c3a
725,mainnet,0x1e08b69f9686b53a96d83fbc291461c92cf043e83038f6db4936ba64e6d9060b,1591819876,0x61ffe691821291d02e9ba5d33098adcee71a3a17,Pass,47666000000000000000000,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0x52a32b2080ef69a3820d7d0ae3e1f84c4780e48660789c27ce99c8940106584a
726,mainnet,0x1e125672b67fef03fa92ad39428059f24f2539ac760bdd632ec3b04fdeb38174,1604235187,0x08eec580ad41e9994599bad7d2a74a9874a2852c,Pass,3001000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x40581912f12e67d5a3fc9d114444705919dba697ded69ad1aa3d0ece40cedd03
727,mainnet,0x1e21896d878417b1ca7c0f7ecd67e69fb1d2d408597bead1c40d26f0ef3390a0,1555409202,0xb6ca51ca72c689b720235aca37e579f821fa05ee,Pass,96000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x68cfc07c5745b88a1d89b6446c3d9164bdc1cb1d3dbb75431ac8b68aa5c1b757
728,mainnet,0x1e220a619336cf2642777d7d7375d4ecd10906810c9abe62772831443b852f37,1598606868,0x730fd267ef60b27615324b94bf0bc7ed15d52718,Pass,132643323077934043722666,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2110cfaf339df799f2f857b757dc853f76e6a7b748f2c970c0907013de1fcce3
729,mainnet,0x1e24da0d506703d873820b85b59aed7b60dbd417298630dc787a74eed5bfe7e5,1659182609,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,69249596320125678474422,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb88989120136687e77339a17e21c86e9bb1469ac7766bbd8955b1469f5e007df
730,mainnet,0x1e35571fae2490caae4f2936749c3a6b3f5f376dd365ecde58baf55c49c0997b,1573218682,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,Pass,299043271083701388715,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xef2eb354c0a12d6e06488355ba39cbe78737b9f4475509e362c2c84ac48b8020
731,mainnet,0x1e38bc65e8152a4488050a0ca09bfa22b2478a713d2c34446646be04b1f1264a,1574852527,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,341583207108500000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0xdff14a3595685f1fd010a8050b827cac3d2141aa135ffe4b685ef6ded55dc5d2
732,mainnet,0x1e43b45154075fd2951032e05701537693ad138ad43bde1bcf0ed6fb2d64ed65,1591791903,0x58fdd0fa08ccde333e1f17d232dd418258fc5150,Pass,692992300383594211954,0x519b70055af55a007110b4ff99b0ea33071c720a,0x2e689a10a8c7826cdfcde1939858c041fe9237b5d395c171545a6d09547b7e77
733,mainnet,0x1e4c1da1aec0a777e02b13de797334eaa6990607139e20f3b0aaaf80037cbe09,1559566391,0x24597c5c68687e816ffc0c69e064cb70bb62a9cd,Pass,283196985484636061773,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x10bf8cad9291cb9de9ac50981690957968bc903ea4a8272b0816bb653e42a4b6
734,mainnet,0x1e5377806b4c209cb1dbf309246284db3ff712a61ad8456a5eb311320f519a87,1594068842,0xb0e83c2d71a991017e0116d58c5765abc57384af,Fail,17120353008696985795994,0x519b70055af55a007110b4ff99b0ea33071c720a,0x11934f3831906c55e3dc738bc5943022bfbefbe92ee2a9b64492a20f2c6bc7c4
735,mainnet,0x1e616572a1884aa9e2c026a75cc6b790c8b6d91783f9e0192afe0baf2922a4c9,1567001600,0x2e6f7d600ce410564707c6b4cd09a93682a47f23,Pass,150000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xde9459a8e2b6f28ef36c90c9ad2a085f5d7ebace113ba7fe647f2ca0bad78d2f
736,mainnet,0x1e82bededd2fda35a07988ac90d4a1bb71c3fb91e813e1df6959fb8fb4fcfeaf,1560811755,0x90079aabc47b5bea2dfc358d7114ade57ee39209,Pass,476000000000000000000,0x3324b516df92e78463d8b0616dd146cf6c58b0b9,0x1aff42efcd9e7af403e1845a3a303c8ba3b62c17e0bc2b66c36c46bd22429f1f
737,mainnet,0x1e832c0e02b33ceb4e6d7d61612e6e4d311f32b7a792ec439f69f63416d46906,1579277781,0x6c313ded841d2c145f4162d3bcc442d4fc543529,Pass,950000000000000000000,0x0b93ba560283350d4216f29dc57e15df38d0eace,0x3b362b25f4c2aa42f010618167c29b1bec48df3b33a8791a2c56a3c8396248a0
738,mainnet,0x1e8a18fb1c94c9f07b4823ff40a7dd0294998bf01a60a5286a60f60300c3f045,1587838503,0x436ab15705e0ed23284512770748770ee4c16155,Pass,75472680297885759885427,0x519b70055af55a007110b4ff99b0ea33071c720a,0xf3ace9e04caccd90316c344ba3bd32408498f1851a3db08bfbcf7b88181d6c47
739,mainnet,0x1ea8a379176653e854a6ef4299f0a0654efb1c70b20badcacfb04f5081a0d236,1611996732,0x9c2dfd5acbcf22cb9a82eaaee95824faf5e1e035,Pass,59895064923417706503,0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,0xb1a0aaceec8a8f6fd45b3325aa14a61b8efe79dd1d3c1c52192007d0424fa59e
740,mainnet,0x1eae5a260405fa23bcc6d624c43bbe81895c9d557dedfd79a61574d59464dcc2,1583349686,0xace490e46d53bb84b339624c7eba59a85909675e,Pass,5595955200000000000000,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0xb451875448d8e5478eccce6c53bceba76dd61b2c605a034a975a8bcf6481c3b5
741,mainnet,0x1ebd35b36c7f3dc3bdb8dd9c4566e3177963579254c578128c80dc1b5bf8a317,1584269535,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,Pass,653500000000000000000,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x271d198015851a8acb2d28cb8be53b4a54081a23a76cb1014ebe9b03fb2a0f4f
742,mainnet,0x1eca85935022785b33af6982068d009b44d3bd19b7d90e48d73ad895b1a1c984,1587411443,0x4efbcfacba805254e59462af3b0f0c83ddd6af3a,Pass,1145319649545577323000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x52e217cc60d6f5b93de45565118f37e0e0a3366bacccb6bce2e596dcab620f74
743,mainnet,0x1ecf56b2c8d0a531b651913bfcb0d3fc81f24a379029b77a069eb9f79c78631b,1630912265,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,18664000000000000000000,0x519b70055af55a007110b4ff99b0ea33071c720a,0x22a451cd8d34d948259e5338e7ace8f13eef2a83173bf288bae00b3ae13e1dbb
744,mainnet,0x1edeaca1896c2601681cb71f2e33d129a14571cb90671e5a31d0265eb0d18d1d,1561205899,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,Pass,150000000000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x51351eda7e2aff3fe7a087598b813d406b84f80571aae6d8564095635d91a11e
745,mainnet,0x1ee8ba44b89c86ac0915f3140cce3233f293b1daad178c75056e91373044fd26,1556126406,0x7539a96097e5214da7336be510cddd415339949e,Fail,163382336000000000000,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x59c0b30c52f62d3b1b30be022839aac00b95b4cee794577c86c0754ef9291c03
